
Walk-Forward Test: Z3 portfolio 2008..2013
Read Z3.fac
Read Z3_1.par
[4727: Wed 23.02. 00:00]  04727
[4728: Wed 23.02. 04:00]  04728
[4729: Wed 23.02. 08:00]  04729
[4730: Wed 23.02. 12:00]  04730
[4731: Wed 23.02. 16:00]  04731
[4732: Wed 23.02. 20:00]  04732
[4733: Thu 24.02. 00:00]  04733
[4734: Thu 24.02. 04:00]  04734
[4735: Thu 24.02. 08:00]  04735
[4736: Thu 24.02. 12:00]  04736
[4737: Thu 24.02. 16:00]  04737
[4738: Thu 24.02. 20:00]  04738
[4739: Fri 25.02. 00:00]  04739
[4740: Fri 25.02. 04:00]  04740
[4741: Fri 25.02. 08:00]  04741
[4742: Fri 25.02. 12:00]  04742
[4743: Fri 25.02. 16:00]  04743
[4744: Mon 28.02. 00:00]  04744
[4745: Mon 28.02. 04:00]  04745
[4746: Mon 28.02. 08:00]  04746
[4747: Mon 28.02. 12:00]  04747
[4748: Mon 28.02. 16:00]  04748
[4749: Mon 28.02. 20:00]  04749
[4750: Tue 01.03. 00:00]  04750
[4751: Tue 01.03. 04:00]  04751
[4752: Tue 01.03. 08:00]  04752
[4753: Tue 01.03. 12:00]  04753
[4754: Tue 01.03. 16:00]  04754
[4755: Tue 01.03. 20:00]  04755
[4756: Wed 02.03. 00:00]  04756
[4757: Wed 02.03. 04:00]  04757
[4758: Wed 02.03. 08:00]  04758
[4759: Wed 02.03. 12:00]  04759
[4760: Wed 02.03. 16:00]  04760
[4761: Wed 02.03. 20:00]  04761
[4762: Thu 03.03. 00:00]  04762
[4763: Thu 03.03. 04:00]  04763
[4764: Thu 03.03. 08:00]  04764
[4765: Thu 03.03. 12:00]  04765
[4766: Thu 03.03. 16:00]  04766
[4767: Thu 03.03. 20:00]  04767
[4768: Fri 04.03. 00:00]  04768
[4769: Fri 04.03. 04:00]  04769
[4770: Fri 04.03. 08:00]  04770
[4771: Fri 04.03. 12:00]  04771
[4772: Fri 04.03. 16:00]  04772
[4773: Mon 07.03. 00:00]  04773
[4774: Mon 07.03. 04:00]  04774
[4775: Mon 07.03. 08:00]  04775
[4776: Mon 07.03. 12:00]  04776
[4777: Mon 07.03. 16:00]  04777
[4778: Mon 07.03. 20:00]  04778
[4779: Tue 08.03. 00:00]  04779
[4780: Tue 08.03. 04:00]  04780
[4781: Tue 08.03. 08:00]  04781
[4782: Tue 08.03. 12:00]  04782
[4783: Tue 08.03. 16:00]  04783
[4784: Tue 08.03. 20:00]  04784
[4785: Wed 09.03. 00:00]  04785
[4786: Wed 09.03. 04:00]  04786
[4787: Wed 09.03. 08:00]  04787
[4788: Wed 09.03. 12:00]  04788
[4789: Wed 09.03. 16:00]  04789
[4790: Wed 09.03. 20:00]  04790
[4791: Thu 10.03. 00:00]  04791
[4792: Thu 10.03. 04:00]  04792
[4793: Thu 10.03. 08:00]  04793
[4794: Thu 10.03. 12:00]  04794
[4795: Thu 10.03. 16:00]  04795
[4796: Thu 10.03. 20:00]  04796
[4797: Fri 11.03. 00:00]  04797
[4798: Fri 11.03. 04:00]  04798
[4799: Fri 11.03. 08:00]  04799
[4800: Fri 11.03. 12:00]  04800
[4801: Fri 11.03. 16:00]  04801
[4802: Mon 14.03. 00:00]  04802
[4803: Mon 14.03. 04:00]  04803
[4804: Mon 14.03. 08:00]  04804
[4805: Mon 14.03. 12:00]  04805
[4806: Mon 14.03. 16:00]  04806
[4807: Mon 14.03. 20:00]  04807
[4808: Tue 15.03. 00:00]  04808
[4809: Tue 15.03. 04:00]  04809
[4810: Tue 15.03. 08:00]  04810
[4811: Tue 15.03. 12:00]  04811
[4812: Tue 15.03. 16:00]  04812
[4813: Tue 15.03. 20:00]  04813
[4814: Wed 16.03. 00:00]  04814
[4815: Wed 16.03. 04:00]  04815
[4816: Wed 16.03. 08:00]  04816
[4817: Wed 16.03. 12:00]  04817
[4818: Wed 16.03. 16:00]  04818
[4819: Wed 16.03. 20:00]  04819
[4820: Thu 17.03. 00:00]  04820
[4821: Thu 17.03. 04:00]  04821
[4822: Thu 17.03. 08:00]  04822
[4823: Thu 17.03. 12:00]  04823
[4824: Thu 17.03. 16:00]  04824
[4825: Thu 17.03. 20:00]  04825
[4826: Fri 18.03. 00:00]  04826
[4827: Fri 18.03. 04:00]  04827
[4828: Fri 18.03. 08:00]  04828
[4829: Fri 18.03. 12:00]  04829
[4830: Fri 18.03. 16:00]  04830
[4831: Mon 21.03. 00:00]  04831
